year,month,news_category,keyword,frequency
2023,Feb,อาชญากรรม,มาเก๊า888,61
2023,Feb,อาชญากรรม,ยิง,58
2023,Feb,อาชญากรรม,สาว,50
2023,Feb,อาชญากรรม,หนุ่ม,49
2023,Feb,อาชญากรรม,เว็บพนัน,46
2023,Mar,อาชญากรรม,ตำรวจ,184
2023,Mar,อาชญากรรม,คดี,101
2023,Mar,อาชญากรรม,จับ,95
2023,Mar,อาชญากรรม,"ดับ, เสียชีวิต",85
2023,Mar,อาชญากรรม,ยิง,83
2023,Mar,อาชญากรรม,สาว,59
2023,Mar,อาชญากรรม,รับ,58
2023,Mar,อาชญากรรม,สารวัตร,57
2023,Mar,อาชญากรรม,หนุ่ม,53
2023,Mar,อาชญากรรม,บ้าน,49
2023,Apr,อาชญากรรม,ตำรวจ,128
2023,Apr,อาชญากรรม,"ดับ, ตาย",91
2023,Apr,อาชญากรรม,สาว,87
2023,Apr,อาชญากรรม,คดี,80
2023,Apr,อาชญากรรม,ศพ,79
2023,Apr,อาชญากรรม,ฆ่า,79
2023,Apr,อาชญากรรม,ยิง,74
2023,Apr,อาชญากรรม,แอมไซยาไนด์,72
2023,Apr,อาชญากรรม,เงิน,62
2023,Apr,อาชญากรรม,หนุ่ม,60
2023,May,อาชญากรรม,ตำรวจ,153
2023,May,อาชญากรรม,แอมไซยาไนด์,134
2023,May,อาชญากรรม,จับ,121
2023,May,อาชญากรรม,คดี,104
2023,May,อาชญากรรม,ไซยาไนด์,97
2023,May,อาชญากรรม,ฆ่า,75
2023,May,อาชญากรรม,เงิน,72
2023,May,อาชญากรรม,ยิง,68
2023,May,อาชญากรรม,สาว,68
2023,May,อาชญากรรม,หนุ่ม,61
2023,Jun,อาชญากรรม,ตำรวจ,162
2023,Jun,อาชญากรรม,ยิง,63
2023,Jun,อาชญากรรม,ดับ,58
2023,Jun,อาชญากรรม,คดี,58
2023,Jun,อาชญากรรม,หนุ่ม,55
2023,Jun,อาชญากรรม,สาว,54
2023,Jun,อาชญากรรม,แก๊ง,41
2023,Jun,อาชญากรรม,พนัน,41
2023,Jun,อาชญากรรม,บิ๊กโจ๊ก,38
2023,Jun,อาชญากรรม,เว็บพนัน,32
2023,Jul,อาชญากรรม,ตำรวจ,147
2023,Jul,อาชญากรรม,จับ,89
2023,Jul,อาชญากรรม,"ดับ, ตาย",80
2023,Jul,อาชญากรรม,ฆ่า,71
2023,Jul,อาชญากรรม,คดี,71
2023,Jul,อาชญากรรม,ศพ,68
2023,Jul,อาชญากรรม,สาว,65
2023,Jul,อาชญากรรม,หนุ่ม,60
2023,Jul,อาชญากรรม,ยิง,55
2023,Jul,อาชญากรรม,แก๊ง,42
2023,Aug,อาชญากรรม,ตำรวจ,125
2023,Aug,อาชญากรรม,"ดับ, ตาย",86
2023,Aug,อาชญากรรม,จับ,75
2023,Aug,อาชญากรรม,หนุ่ม,65
2023,Aug,อาชญากรรม,คดี,63
2023,Aug,อาชญากรรม,ฆ่า,59
2023,Aug,อาชญากรรม,เงิน,55
2023,Aug,อาชญากรรม,ยิง,54
2023,Aug,อาชญากรรม,แก๊ง,50
2023,Aug,อาชญากรรม,รถ,47
2023,Sep,อาชญากรรม,ตำรวจ,217
2023,Sep,อาชญากรรม,กำนันนก,145
2023,Sep,อาชญากรรม,คดี,110
2023,Sep,อาชญากรรม,บิ๊กโจ๊ก,98
2023,Sep,อาชญากรรม,ยิง,93
2023,Sep,อาชญากรรม,จับ,89
2023,Sep,อาชญากรรม,บ้าน,83
2023,Sep,อาชญากรรม,ฆ่า,65
2023,Sep,อาชญากรรม,ปืน,56
2023,Sep,อาชญากรรม,ผกก.,55
2023,Oct,อาชญากรรม,ตำรวจ,120
2023,Oct,อาชญากรรม,จับ,79
2023,Oct,อาชญากรรม,ยิง,78
2023,Oct,อาชญากรรม,เด็ก,67
2023,Oct,อาชญากรรม,หนี,60
2023,Oct,อาชญากรรม,ปืน,59
2023,Oct,อาชญากรรม,เสี่ยแป้ง,55
2023,Oct,อาชญากรรม,ผบ.ตร.,46
2023,Oct,อาชญากรรม,พารากอน,40
2023,Oct,อาชญากรรม,เด็ก14,37
2023,Nov,อาชญากรรม,ตำรวจ,170
2023,Nov,อาชญากรรม,เสี่ยแป้ง,144
2023,Nov,อาชญากรรม,ยิง,114
2023,Nov,อาชญากรรม,จับ,110
2023,Nov,อาชญากรรม,หนี,75
2023,Nov,อาชญากรรม,คดี,73
2023,Nov,อาชญากรรม,ล่า,71
2023,Nov,อาชญากรรม,ดับ,65
2023,Nov,อาชญากรรม,สาว,53
2023,Nov,อาชญากรรม,ฆ่า,42
2023,Dec,อาชญากรรม,ตำรวจ,121
2023,Dec,อาชญากรรม,ยา,106
2023,Dec,อาชญากรรม,คดี,87
2023,Dec,อาชญากรรม,จับ,80
2023,Dec,อาชญากรรม,ยิง,77
2023,Dec,อาชญากรรม,สาว,59
2023,Dec,อาชญากรรม,ดับ,38
2023,Dec,อาชญากรรม,ฆ่า,34
2023,Dec,อาชญากรรม,หนุ่ม,34
2023,Dec,อาชญากรรม,สมรักษ์,31
2022,Jan,กีฬา,ออสเตรเลีย,26
2022,Jan,กีฬา,แชมป์,26
2022,Jan,กีฬา,ยอโควิช,22
2022,Jan,กีฬา,โควิด,13
2022,Jan,กีฬา,ออสเตรเลียนโอเพ่น,12
2022,Jan,กีฬา,ฟุตบอล,12
2022,Jan,กีฬา,แข่งขัน,9
2022,Jan,กีฬา,แมนฯยูไนเต็ด,8
2022,Jan,กีฬา,ทีมชาติ,8
2022,Jan,กีฬา,แกรนด์สแลม,7
2022,Feb,กีฬา,แชมป์,31
2022,Feb,กีฬา,ฟุตบอล,16
2022,Feb,กีฬา,รัสเซีย,15
2022,Feb,กีฬา,โอลิมปิก,12
2022,Feb,กีฬา,ยูเครน,11
2022,Feb,กีฬา,ลิเวอร์พูล,9
2022,Feb,กีฬา,เอเชีย,9
2022,Feb,กีฬา,โค้ช,9
2022,Feb,กีฬา,แมนฯยูไนเต็ด,6
2022,Feb,กีฬา,โอลิมปิกฤดูหนาว,6
2022,Mar,กีฬา,ฟุตบอล,29
2022,Mar,กีฬา,แชมป์,25
2022,Mar,กีฬา,รัสเซีย,24
2022,Mar,กีฬา,เชลซี,21
2022,Mar,กีฬา,กีฬา,21
2022,Mar,กีฬา,ยูเครน,18
2022,Mar,กีฬา,ฟุตบอลโลก,12
2022,Mar,กีฬา,ราโมวิช,12
2022,Mar,กีฬา,อิศเรศ,11
2022,Mar,กีฬา,พรีเมียร์ลีก,10
2022,Apr,กีฬา,แชมป์,32
2022,Apr,กีฬา,ลิเวอร์พูล,20
2022,Apr,กีฬา,แมนฯยูไนเต็ด,20
2022,Apr,กีฬา,ซีเกมส์,15
2022,Apr,กีฬา,ศึกแดงเดือด,11
2022,Apr,กีฬา,ทีมชาติไทย,9
2022,Apr,กีฬา,โรนัลโด,9
2022,Apr,กีฬา,เอริกเทนฮาก,8
2022,Apr,กีฬา,ฟุตบอล,8
2022,Apr,กีฬา,คล็อปป์,7
2022,May,กีฬา,ซีเกมส์ครั้งที่ 31,100
2022,May,กีฬา,แชมป์,49
2022,May,กีฬา,เหรียญทองซีเกมส์,48
2022,May,กีฬา,เวียดนาม,31
2022,May,กีฬา,ลิเวอร์พูล,25
2022,May,กีฬา,หญิง,20
2022,May,กีฬา,ทีมชาติไทย,18
2022,May,กีฬา,ปันจักสีลัต,12
2022,May,กีฬา,เรอัลมาดริด,10
2022,May,กีฬา,หญิงไทย,10
2022,Jun,กีฬา,เนชันส์ลีก 2022,29
2022,Jun,กีฬา,ทีมชาติไทย,21
2022,Jun,กีฬา,วอลเลย์บอลหญิง,16
2022,Jun,กีฬา,ฟุตบอล,16
2022,Jun,กีฬา,ลิเวอร์พูล,14
2022,Jun,กีฬา,คว้าแชมป์,12
2022,Jun,กีฬา,ชิงแชมป์เอเชีย,12
2022,Jun,กีฬา,THEMATCH,11
2022,Jun,กีฬา,เกาหลีใต้,11
2022,Jun,กีฬา,แมนฯยูไนเต็ด,10
2022,Jul,กีฬา,THEMATCHBangkokCenturyCup2022,37
2022,Jul,กีฬา,ลิเวอร์พูล,25
2022,Jul,กีฬา,แมนฯยูไนเต็ด,20
2022,Jul,กีฬา,โรนัลโด,17
2022,Jul,กีฬา,แฟนบอล,16
2022,Jul,กีฬา,ศึกแดงเดือด,15
2022,Jul,กีฬา,ราชมังคลากีฬาสถาน,15
2022,Jul,กีฬา,นักเตะ,12
2022,Jul,กีฬา,ปานเพชร,8
2022,Jul,กีฬา,คว้าแชมป์,8
2022,Aug,กีฬา,ชิงแชมป์โลก,19
2022,Aug,กีฬา,ฟุตบอล,16
2022,Aug,กีฬา,โคตะมิอุระ,15
2022,Aug,กีฬา,แมนฯยูไนเต็ด,14
2022,Aug,กีฬา,ฤดูกาล,14
2022,Aug,กีฬา,พรีเมียร์ลีก,12
2022,Aug,กีฬา,บิวภูริพล,12
2022,Aug,กีฬา,เชลซี,12
2022,Aug,กีฬา,ราชดำเนิน,11
2022,Aug,กีฬา,ลิเวอร์พูล,10
2022,Sep,กีฬา,วอลเลย์บอลหญิงไทย,23
2022,Sep,กีฬา,ฟุตบอล,21
2022,Sep,กีฬา,ชิงแชมป์โลก2022,17
2022,Sep,กีฬา,พรีเมียร์ลีก,16
2022,Sep,กีฬา,คว้าแชมป์,16
2022,Sep,กีฬา,โรเจอร์เฟเดอเรอร์,14
2022,Sep,กีฬา,เชลซี,12
2022,Sep,กีฬา,เทนนิส,11
2022,Sep,กีฬา,กรังด์ปรีซ์,10
2022,Sep,กีฬา,ทีมชาติ,8
2022,Oct,กีฬา,ชิงแชมป์โลก2022,40
2022,Oct,กีฬา,วอลเลย์บอลหญิง,22
2022,Oct,กีฬา,ฟุตบอล,19
2022,Oct,กีฬา,สาวไทย,15
2022,Oct,กีฬา,ทีมชาติไทย,11
2022,Oct,กีฬา,บัวขาว,10
2022,Oct,กีฬา,โรนัลโด,9
2022,Oct,กีฬา,นักเตะ,8
2022,Oct,กีฬา,ฟุตบอลโลก2022,7
2022,Oct,กีฬา,ลิเวอร์พูล,7
2022,Nov,กีฬา,ฟุตบอลโลก2022,215
2022,Nov,กีฬา,กาตาร์,40
2022,Nov,กีฬา,โรนัลโด,20
2022,Nov,กีฬา,ทีมชาติ,18
2022,Nov,กีฬา,อังกฤษ,18
2022,Nov,กีฬา,นักเตะ,17
2022,Nov,กีฬา,อาร์เจนตินา,15
2022,Nov,กีฬา,ฟีฟ่า,15
2022,Nov,กีฬา,เยอรมนี,15
2022,Nov,กีฬา,เอกวาดอร์,13
2022,Dec,กีฬา,ฟุตบอลโลก2022,103
2022,Dec,กีฬา,แชมป์,35
2022,Dec,กีฬา,อาร์เจนตินา,33
2022,Dec,กีฬา,ฝรั่งเศส,27
2022,Dec,กีฬา,โมร็อกโก,22
2022,Dec,กีฬา,เมสซี,21
2022,Dec,กีฬา,WorldCupMemoDay,18
2022,Dec,กีฬา,ทีมชาติ,18
2022,Dec,กีฬา,รอบ16ทีมสุดท้าย,18
2022,Dec,กีฬา,รอบ8ทีมสุดท้าย,16
2023,Jan,กีฬา,อาเซียน,32
2023,Jan,กีฬา,ฟุตบอล,25
2023,Jan,กีฬา,เชลซี,21
2023,Jan,กีฬา,อาร์เซนอล,17
2023,Jan,กีฬา,คว้าแชมป์,16
2023,Jan,กีฬา,ชิงแชมป์อาเซียน2022,16
2023,Jan,กีฬา,เวียดนาม,16
2023,Jan,กีฬา,ทีมชาติไทย,15
2023,Jan,กีฬา,พรีเมียร์ลีก,9
2023,Jan,กีฬา,อาเซียนคัพ,9
2023,Feb,กีฬา,แชมป์,28
2023,Feb,กีฬา,ฟุตบอล,15
2023,Feb,กีฬา,แมนฯยูไนเต็ด,13
2023,Feb,กีฬา,ซีเกมส์,12
2023,Feb,กีฬา,คว้าแชมป์,12
2023,Feb,กีฬา,HondaLPGAThailand2023,11
2023,Feb,กีฬา,พรีเมียร์ลีก,11
2023,Feb,กีฬา,อาร์เซนอล,9
2023,Feb,กีฬา,เชลซี,9
2023,Feb,กีฬา,นักเตะ,8
2023,Mar,กีฬา,ฟุตบอล,35
2023,Mar,กีฬา,แชมป์,32
2023,Mar,กีฬา,ลิเวอร์พูล,17
2023,Mar,กีฬา,ทีมชาติ,16
2023,Mar,กีฬา,ซีเกมส์,16
2023,Mar,กีฬา,พรีเมียร์ลีก,12
2023,Mar,กีฬา,คว้าแชมป์,11
2023,Mar,กีฬา,ฤดูกาล,10
2023,Mar,กีฬา,แมนฯยูไนเต็ด,10
2023,Mar,กีฬา,อาร์เซนอล,8
2023,Apr,กีฬา,แชมป์,21
2023,Apr,กีฬา,ซีเกมส์,16
2023,Apr,กีฬา,ฟุตบอล,14
2023,Apr,กีฬา,อาร์เซนอล,13
2023,Apr,กีฬา,แมนฯซิตี้,13
2023,Apr,กีฬา,เชลซี,12
2023,Apr,กีฬา,ยูไนเต็ด,11
2023,Apr,กีฬา,พรีเมียร์ลีก,9
2023,Apr,กีฬา,แมนฯยูไนเต็ด,8
2023,Apr,กีฬา,ลิเวอร์พูล,8
2023,May,กีฬา,ซีเกมส์ครั้งที่32,116
2023,May,กีฬา,แชมป์,50
2023,May,กีฬา,การแข่งขัน,32
2023,May,กีฬา,เหรียญทอง,30
2023,May,กีฬา,ทีมชาติไทย,28
2023,May,กีฬา,พรีเมียร์ลีก,21
2023,May,กีฬา,กัมพูชา,19
2023,May,กีฬา,ฟุตบอล,19
2023,May,กีฬา,นักกีฬา,17
2023,May,กีฬา,ฤดูกาล,16
2023,Jun,กีฬา,แชมป์,55
2023,Jun,กีฬา,ศึกเนชันส์ลีก2023,46
2023,Jun,กีฬา,เกม,43
2023,Jun,กีฬา,สาวไทย,27
2023,Jun,กีฬา,ทีมชาติ,20
2023,Jun,กีฬา,ฤดูกาล,18
2023,Jun,กีฬา,สถิติ,17
2023,Jun,กีฬา,คว้าแชมป์,16
2023,Jun,กีฬา,ฟุตบอล,16
2023,Jun,กีฬา,เฟรนช์โอเพน,15
2023,Jul,กีฬา,เอเชีย,39
2023,Jul,กีฬา,ศึกกรีฑาชิงแชมป์เอเชีย,24
2023,Jul,กีฬา,วอลเลย์บอล,24
2023,Jul,กีฬา,เลสเตอร์,23
2023,Jul,กีฬา,วิมเบิลดัน,23
2023,Jul,กีฬา,สเปอร์ส,22
2023,Jul,กีฬา,ฟุตบอล,21
2023,Jul,กีฬา,การแข่งขัน,19
2023,Jul,กีฬา,ศึกเนชันส์ลีก2023,18
2023,Jul,กีฬา,ญี่ปุ่น,18
2023,Aug,กีฬา,ฟุตบอล,35
2023,Aug,กีฬา,พรีเมียร์ลีก,24
2023,Aug,กีฬา,ชิงแชมป์โลก,22
2023,Aug,กีฬา,ล้านปอนด์,21
2023,Aug,กีฬา,ค่าตัว,21
2023,Aug,กีฬา,เชลซี,21
2023,Aug,กีฬา,ทีมชาติ,20
2023,Aug,กีฬา,คว้าแชมป์,19
2023,Aug,กีฬา,ลิเวอร์พูล,18
2023,Aug,กีฬา,คว้าตัว,17
2023,Sep,กีฬา,เอเชียนเกมส์ครั้งที่ 19,164
2023,Sep,กีฬา,สาวไทย,52
2023,Sep,กีฬา,วอลเลย์บอลหญิง,49
2023,Sep,กีฬา,โอลิมปิกเกมส์ 2024,42
2023,Sep,กีฬา,ทีมชาติไทย,38
2023,Sep,กีฬา,นักกีฬาไทย,35
2023,Sep,กีฬา,เทนนิส,25
2023,Sep,กีฬา,จีน,25
2023,Sep,กีฬา,เกาหลีใต้,20
2023,Sep,กีฬา,วอลเลย์บอลหญิงไทย,17
2023,Oct,กีฬา,เอเชียนเกมส์ครั้งที่ 19,111
2023,Oct,กีฬา,เหรียญทอง,48
2023,Oct,กีฬา,จีน,25
2023,Oct,กีฬา,นักกีฬา,21
2023,Oct,กีฬา,ไทยแลนด์กรังด์ปรีซ์,20
2023,Oct,กีฬา,ฟุตบอล,18
2023,Oct,กีฬา,นักกีฬาไทย,16
2023,Oct,กีฬา,เอเชียนพาราเกมส์,15
2023,Oct,กีฬา,ทีมชาติไทย,14
2023,Oct,กีฬา,โอลิมปิก,12
2023,Nov,กีฬา,ฟุตบอล,51
2023,Nov,กีฬา,ทีมชาติไทย,33
2023,Nov,กีฬา,ฟุตบอลโลก,28
2023,Nov,กีฬา,จีน,17
2023,Nov,กีฬา,สิงคโปร์,15
2023,Nov,กีฬา,นักเตะ,14
2023,Nov,กีฬา,กีฬา,13
2023,Nov,กีฬา,ฤดูกาล,12
2023,Nov,กีฬา,ยูไนเต็ด,12
2023,Nov,กีฬา,พรีเมียร์ลีก,11
2023,Dec,กีฬา,ฟุตบอล,30
2023,Dec,กีฬา,แชมป์,26
2023,Dec,กีฬา,พรีเมียร์ลีก,23
2023,Dec,กีฬา,กีฬา,17
2023,Dec,กีฬา,ญี่ปุ่น,12
2023,Dec,กีฬา,แมนฯยูไนเต็ด,11
2023,Dec,กีฬา,ทีมชาติ,11
2023,Dec,กีฬา,มาดามแป้ง,11
2023,Dec,กีฬา,สโมสร,11
2023,Dec,กีฬา,ลิเวอร์พูล,10
2022,Jan,วิทยาศาสตร์/เทคโนโลยี,Apple,16
2022,Jan,วิทยาศาสตร์/เทคโนโลยี,NFT,16
2022,Jan,วิทยาศาสตร์/เทคโนโลยี,บริษัท,13
2022,Jan,วิทยาศาสตร์/เทคโนโลยี,เกม,12
2022,Jan,วิทยาศาสตร์/เทคโนโลยี,Microsoft,10
2022,Jan,วิทยาศาสตร์/เทคโนโลยี,สหรัฐฯ,9
2022,Jan,วิทยาศาสตร์/เทคโนโลยี,Samsung,9
2022,Jan,วิทยาศาสตร์/เทคโนโลยี,Instagram,8
2022,Jan,วิทยาศาสตร์/เทคโนโลยี,Twitter,8
2022,Jan,วิทยาศาสตร์/เทคโนโลยี,Sony,7
2022,Feb,วิทยาศาสตร์/เทคโนโลยี,Facebook,16
2022,Feb,วิทยาศาสตร์/เทคโนโลยี,Metaverse,12
2022,Feb,วิทยาศาสตร์/เทคโนโลยี,Apple,9
2022,Feb,วิทยาศาสตร์/เทคโนโลยี,Google,9
2022,Feb,วิทยาศาสตร์/เทคโนโลยี,เทคโนโลยี,9
2022,Feb,วิทยาศาสตร์/เทคโนโลยี,ยูเครน,8
2022,Feb,วิทยาศาสตร์/เทคโนโลยี,เกม,8
2022,Feb,วิทยาศาสตร์/เทคโนโลยี,จีน,7
2022,Feb,วิทยาศาสตร์/เทคโนโลยี,โลกMetaverse,6
2022,Feb,วิทยาศาสตร์/เทคโนโลยี,NFT,6
2022,Mar,วิทยาศาสตร์/เทคโนโลยี,รัสเซีย,35
2022,Mar,วิทยาศาสตร์/เทคโนโลยี,Apple,22
2022,Mar,วิทยาศาสตร์/เทคโนโลยี,ยูเครน,14
2022,Mar,วิทยาศาสตร์/เทคโนโลยี,iPhone,11
2022,Mar,วิทยาศาสตร์/เทคโนโลยี,ข้อมูล,9
2022,Mar,วิทยาศาสตร์/เทคโนโลยี,แบน,9
2022,Mar,วิทยาศาสตร์/เทคโนโลยี,TikTok,8
2022,Mar,วิทยาศาสตร์/เทคโนโลยี,Instagram,7
2022,Mar,วิทยาศาสตร์/เทคโนโลยี,Facebook,7
2022,Mar,วิทยาศาสตร์/เทคโนโลยี,NFT,7
2022,Apr,วิทยาศาสตร์/เทคโนโลยี,Twitter ,35
2022,Apr,วิทยาศาสตร์/เทคโนโลยี,อีลอน มัสก์,31
2022,Apr,วิทยาศาสตร์/เทคโนโลยี,Apple,10
2022,Apr,วิทยาศาสตร์/เทคโนโลยี,รัสเซีย,8
2022,Apr,วิทยาศาสตร์/เทคโนโลยี,Meta,7
2022,Apr,วิทยาศาสตร์/เทคโนโลยี,ผู้ใช้งาน,6
2022,Apr,วิทยาศาสตร์/เทคโนโลยี,TikTok,6
2022,Apr,วิทยาศาสตร์/เทคโนโลยี,แบบ,6
2022,Apr,วิทยาศาสตร์/เทคโนโลยี,Google,5
2022,Apr,วิทยาศาสตร์/เทคโนโลยี,ปุ่มEdit,5
2022,May,วิทยาศาสตร์/เทคโนโลยี,อีลอน มัสก์,22
2022,May,วิทยาศาสตร์/เทคโนโลยี,Apple,18
2022,May,วิทยาศาสตร์/เทคโนโลยี,Twitter,14
2022,May,วิทยาศาสตร์/เทคโนโลยี,Google,12
2022,May,วิทยาศาสตร์/เทคโนโลยี,พนักงาน,9
2022,May,วิทยาศาสตร์/เทคโนโลยี,สมาร์ทโฟน,8
2022,May,วิทยาศาสตร์/เทคโนโลยี,บริษัท,8
2022,May,วิทยาศาสตร์/เทคโนโลยี,Airbnb,6
2022,May,วิทยาศาสตร์/เทคโนโลยี,iPhone,6
2022,May,วิทยาศาสตร์/เทคโนโลยี,Netflix,6
2022,Jun,วิทยาศาสตร์/เทคโนโลยี,Apple,19
2022,Jun,วิทยาศาสตร์/เทคโนโลยี,พนักงาน,18
2022,Jun,วิทยาศาสตร์/เทคโนโลยี,อีลอน มัสก์,15
2022,Jun,วิทยาศาสตร์/เทคโนโลยี,Meta,15
2022,Jun,วิทยาศาสตร์/เทคโนโลยี,Tesla,12
2022,Jun,วิทยาศาสตร์/เทคโนโลยี,AI,11
2022,Jun,วิทยาศาสตร์/เทคโนโลยี,ธุรกิจ,10
2022,Jun,วิทยาศาสตร์/เทคโนโลยี,TikTok,9
2022,Jun,วิทยาศาสตร์/เทคโนโลยี,สมาร์ทโฟน,9
2022,Jun,วิทยาศาสตร์/เทคโนโลยี,Facebook,9
2022,Jul,วิทยาศาสตร์/เทคโนโลยี,อีลอน มัสก์,16
2022,Jul,วิทยาศาสตร์/เทคโนโลยี,Apple,15
2022,Jul,วิทยาศาสตร์/เทคโนโลยี,Twitter,15
2022,Jul,วิทยาศาสตร์/เทคโนโลยี,TikTok,14
2022,Jul,วิทยาศาสตร์/เทคโนโลยี,Google,12
2022,Jul,วิทยาศาสตร์/เทคโนโลยี,สมาร์ทโฟน,11
2022,Jul,วิทยาศาสตร์/เทคโนโลยี,Facebook,11
2022,Jul,วิทยาศาสตร์/เทคโนโลยี,Instagram,10
2022,Jul,วิทยาศาสตร์/เทคโนโลยี,เจมส์เว็บบ์,7
2022,Jul,วิทยาศาสตร์/เทคโนโลยี,อวกาศ,7
2022,Aug,วิทยาศาสตร์/เทคโนโลยี,Apple,22
2022,Aug,วิทยาศาสตร์/เทคโนโลยี,จีน,16
2022,Aug,วิทยาศาสตร์/เทคโนโลยี,Facebook,14
2022,Aug,วิทยาศาสตร์/เทคโนโลยี,TikTok,12
2022,Aug,วิทยาศาสตร์/เทคโนโลยี,iPhone14,11
2022,Aug,วิทยาศาสตร์/เทคโนโลยี,Samsung,10
2022,Aug,วิทยาศาสตร์/เทคโนโลยี,โฆษณา,10
2022,Aug,วิทยาศาสตร์/เทคโนโลยี,ฟีเจอร์,8
2022,Aug,วิทยาศาสตร์/เทคโนโลยี,พัฒนา,8
2022,Aug,วิทยาศาสตร์/เทคโนโลยี,สตรีม,8
2022,Sep,วิทยาศาสตร์/เทคโนโลยี,Apple,47
2022,Sep,วิทยาศาสตร์/เทคโนโลยี,iPhone14,26
2022,Sep,วิทยาศาสตร์/เทคโนโลยี,Google,15
2022,Sep,วิทยาศาสตร์/เทคโนโลยี,Meta,13
2022,Sep,วิทยาศาสตร์/เทคโนโลยี,TikTok,12
2022,Sep,วิทยาศาสตร์/เทคโนโลยี,YouTube,11
2022,Sep,วิทยาศาสตร์/เทคโนโลยี,Instagram,10
2022,Sep,วิทยาศาสตร์/เทคโนโลยี,Facebook,10
2022,Sep,วิทยาศาสตร์/เทคโนโลยี,เทคโนโลยี,10
2022,Sep,วิทยาศาสตร์/เทคโนโลยี,ข้อมูล,9
2022,Oct,วิทยาศาสตร์/เทคโนโลยี,Apple,28
2022,Oct,วิทยาศาสตร์/เทคโนโลยี,อีลอน มัสก์,28
2022,Oct,วิทยาศาสตร์/เทคโนโลยี,Twitter,22
